City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
182,Saint-Joseph,RE,75.58,scattered clouds,-21.3667,55.6167,"""Plantation Bed and Breakfast"
183,Kavaratti,IN,84.88,broken clouds,10.5669,72.642,Hotels in Lakshadweep Islands
184,Tiarei,PF,84.22,light rain,-17.5333,-149.3333,Le Rocher de Tahiti
185,Vaini,TO,73.56,light intensity drizzle,-21.2,-175.2,Keleti Beach Resort
186,Sao Sebastiao Do Cai,BR,66.16,broken clouds,-29.5867,-51.3756,Agropecuária Lopes
187,Mahina,PF,83.97,scattered clouds,-17.5065,-149.489,Guest Beach Bungalow Tahiti
190,Bandarbeyla,SO,82.02,overcast clouds,9.4942,50.8122,JABIR HOTEL
192,Bengkulu,ID,77.83,broken clouds,-3.8004,102.2655,Grage Hotel Bengkulu
194,Xai-Xai,MZ,68.22,broken clouds,-25.0519,33.6442,Complexo da Familia
196,Tocopilla,CL,68.07,few clouds,-22.092,-70.1979,Hotel Galvarino
197,Mersing,MY,78.24,broken clouds,2.4312,103.8405,Timotel Hotel
198,Paragominas,BR,80.74,broken clouds,-2.9667,-47.4833,INOVA
201,Gotsu,JP,62.94,overcast clouds,35.0,132.2167,Yurusato
202,Krasnoye,UA,58.75,overcast clouds,49.9145,24.6134,Feniks
204,Comodoro Rivadavia,AR,57.06,clear sky,-45.8667,-67.5,Austral Hotel
205,Ofunato,JP,55.92,overcast clouds,39.0717,141.7167,Ofunato Hot Spring
207,Manokwari,ID,77.99,overcast clouds,-0.8667,134.0833,Swiss Belhotel Manokwari
208,Rawson,AR,56.8,overcast clouds,-43.3002,-65.1023,Hosteria Sampedro
209,Saint-Leu,RE,76.06,broken clouds,-21.15,55.2833,La Caz Oceane
210,Ko Samui,TH,82.96,overcast clouds,9.5357,99.9357,The Passage
211,Dingle,PH,78.22,broken clouds,10.9995,122.6711,SEGAYA PROPERTY
212,La Ronge,CA,50.58,scattered clouds,55.1001,-105.2842,Northland Motor Hotel
214,Ashland,US,82.94,scattered clouds,40.8167,-82.2665,SureStay
215,Banyo,CM,68.49,moderate rain,6.75,11.8167,Motel JOMBA
216,Changzhou,CN,61.84,overcast clouds,31.7833,119.9667,Gongyuan Hotel
217,Kasempa,ZM,63.01,clear sky,-13.4584,25.8338,Lolelunga Forest Reserve
218,Yamada,JP,56.64,overcast clouds,39.4667,141.95,Iroha-ya Inn
220,Faanui,PF,81.72,light rain,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
221,Chuy,UY,60.15,overcast clouds,-33.6971,-53.4616,Nuevo Hotel Plaza
222,Swan River,CA,62.08,broken clouds,52.1058,-101.2676,Super 8 by Wyndham Swan River MB
223,Kanniyakumari,IN,81.72,overcast clouds,8.0833,77.5667,Sparsa Kanyakumari
224,Avarua,CK,82.45,broken clouds,-21.2078,-159.775,Paradise Inn
226,Urumqi,CN,61.75,clear sky,43.801,87.6005,Hua Ling Grand Hotel Urumqi
227,Huarmey,PE,69.87,few clouds,-10.0681,-78.1522,Hotel Miramar
231,Ankazoabo,MG,64.06,clear sky,-22.2833,44.5167,ENCEIN BUREAU CISCO
232,Quatre Cocos,MU,75.31,few clouds,-20.2078,57.7625,Sunrise Attitude Hotel
233,Kalianget,ID,80.46,overcast clouds,-7.05,113.9333,Pesanggrahan Garam
236,Kondagaon,IN,77.59,overcast clouds,19.6,81.6667,AYAN MOTER
239,Bathsheba,BB,83.01,few clouds,13.2167,-59.5167,Atlantis Hotel
