City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
342,Wynyard,AU,-41.0,145.7167,60.96,94,100,12.44,light rain
343,Ouallam,NE,14.3188,2.0866,97.68,16,2,6.33,clear sky
344,Talnakh,RU,69.4865,88.3972,40.21,99,100,6.87,overcast clouds
345,Togur,RU,58.3631,82.8265,54.54,43,44,5.91,scattered clouds
346,Tuatapere,NZ,-46.1333,167.6833,52.36,95,100,4.94,overcast clouds
347,Nalut,LY,30.3333,10.85,69.15,24,0,7.67,clear sky
348,Faya,SA,18.3851,42.4509,72.12,19,1,12.39,clear sky
349,Verkh-Usugli,RU,52.7,115.1667,34.48,85,10,4.52,clear sky
350,Lazaro Cardenas,MX,17.9583,-102.2,88.72,53,100,12.73,overcast clouds
351,Marzuq,YE,14.4,46.4667,75.81,19,2,2.39,clear sky
352,Basco,PH,20.4487,121.9702,83.62,77,95,11.79,overcast clouds
353,Bayaguana,DO,18.7564,-69.6362,87.35,47,100,12.8,overcast clouds
354,Slonim,BY,53.0867,25.3219,50.56,85,100,3.87,overcast clouds
355,Falciu,RO,46.2961,28.1408,62.53,89,100,4.14,overcast clouds
356,Iqaluit,CA,63.7506,-68.5145,26.33,73,20,18.41,few clouds
357,Kaitangata,NZ,-46.2817,169.8464,50.61,92,100,8.7,moderate rain
358,Christiana,ZA,-27.914,25.1611,63.01,33,100,6.4,overcast clouds
359,Sabirabad,AZ,40.0095,48.4752,59.88,60,0,6.33,clear sky
360,Bandar-E Lengeh,IR,26.5579,54.8807,81.88,63,0,3.62,clear sky
361,Los Llanos De Aridane,ES,28.6585,-17.9182,65.95,93,100,3.0,overcast clouds
362,Arman,RU,59.7,150.1667,35.02,99,100,2.3,snow
363,Sao Teotonio,PT,37.5128,-8.7071,63.57,69,100,3.44,overcast clouds
364,Tabou,CI,4.423,-7.3528,81.21,84,97,7.72,overcast clouds
365,Jutai,BR,-5.1833,-68.9,83.53,81,43,2.37,scattered clouds
366,Korla,CN,41.7597,86.1469,68.09,22,100,8.12,overcast clouds
367,Ogulin,HR,45.2661,15.2286,62.6,95,100,2.39,light rain
368,Constitucion,CL,-35.3333,-72.4167,60.13,57,48,14.74,scattered clouds
369,Dongsheng,CN,39.8161,109.9776,43.41,30,85,4.99,overcast clouds
370,Warrenton,ZA,-28.114,24.8475,61.68,29,100,7.52,overcast clouds
371,Massaguet,TD,12.4755,15.4365,95.83,25,74,6.24,broken clouds
372,Bonfim,BR,3.0833,-59.95,87.49,58,98,1.25,overcast clouds
373,Mvuma,ZW,-19.2792,30.5283,55.2,60,0,6.26,clear sky
374,Hobyo,SO,5.3505,48.5268,81.73,81,99,28.52,overcast clouds
375,Vakhrushi,RU,58.6847,50.0261,45.41,93,100,4.94,overcast clouds
376,Bara,NG,10.3744,10.7288,92.21,34,64,10.11,broken clouds
377,Kalemie,CD,-5.9475,29.1947,71.24,84,83,3.51,light rain
378,Poum,NC,-20.2333,164.0167,76.41,75,97,28.74,overcast clouds
379,Kavaratti,IN,10.5669,72.642,84.0,78,63,14.7,moderate rain
380,Vizinga,RU,61.0749,50.1031,42.73,97,56,3.96,broken clouds
381,Eyl,SO,7.9803,49.8164,84.42,71,97,16.96,overcast clouds
382,Nome,US,64.5011,-165.4064,33.87,51,0,6.91,clear sky
383,Yarada,IN,17.65,83.2667,84.52,84,40,2.3,scattered clouds
384,Saint-Pierre,RE,-21.3393,55.4781,69.91,68,0,6.91,clear sky
385,Sao Goncalo Do Sapucai,BR,-21.8922,-45.5953,68.49,68,1,1.14,clear sky
386,Boyolangu,ID,-8.1181,111.8935,76.69,92,100,1.32,overcast clouds
387,Axim,GH,4.8699,-2.2405,81.18,84,98,9.78,overcast clouds
388,Taree,AU,-31.9,152.4667,69.12,97,42,4.14,scattered clouds
389,Outlook,CA,51.5001,-107.0513,47.23,72,100,22.21,heavy intensity rain
390,Karapyshi,UA,49.6424,30.79,54.84,85,84,4.38,broken clouds
391,Wairoa,NZ,-39.0333,177.3667,42.55,97,95,4.0,overcast clouds
392,Touros,BR,-5.1989,-35.4608,79.92,82,80,11.16,light rain
393,Dickinson,US,29.4608,-95.0513,93.36,60,40,13.8,scattered clouds
394,Maldonado,UY,-34.6667,-54.9167,64.22,63,100,5.68,overcast clouds
395,Itarema,BR,-2.9248,-39.9167,78.19,87,100,11.01,overcast clouds
396,Lishui,CN,28.4604,119.9103,61.27,95,100,3.0,overcast clouds
397,Saint Anthony,US,45.0205,-93.218,76.66,44,0,13.8,clear sky
398,Voyvozh,RU,62.892,54.9635,49.44,77,93,6.6,overcast clouds
399,Wajima,JP,37.4,136.9,60.75,99,100,12.03,moderate rain
400,Pangnirtung,CA,66.1451,-65.7125,21.2,73,75,10.36,broken clouds
401,Ixtapa,MX,20.7,-105.2,83.43,61,20,11.5,few clouds
402,Keningau,MY,5.3378,116.1602,73.47,99,100,0.47,overcast clouds
403,Kawhia,NZ,-38.0651,174.8183,57.78,80,100,9.91,overcast clouds
404,Turukhansk,RU,65.8167,87.9833,42.01,77,86,6.49,overcast clouds
405,Half Moon Bay,US,37.4636,-122.4286,81.54,67,0,18.41,clear sky
406,Tamandare,BR,-8.7597,-35.1047,79.74,80,61,6.22,broken clouds
407,Batticaloa,LK,7.7102,81.6924,82.11,72,100,6.38,overcast clouds
408,Zaragoza,ES,41.6561,-0.8773,79.81,35,0,5.75,clear sky
409,Isangel,VU,-19.55,169.2667,74.05,64,100,14.23,overcast clouds
410,Bambanglipuro,ID,-7.95,110.2833,79.47,87,90,3.83,overcast clouds
411,Natal,BR,-5.795,-35.2094,79.45,94,0,5.75,clear sky
412,Bonavista,CA,48.6499,-53.1147,38.75,74,98,12.73,overcast clouds
413,Omboue,GA,-1.5746,9.2618,78.6,91,92,6.53,overcast clouds
414,Okhotsk,RU,59.3833,143.3,32.79,97,100,10.96,light snow
415,Comodoro Rivadavia,AR,-45.8667,-67.5,55.26,44,20,19.57,few clouds
416,Tadine,NC,-21.55,167.8833,73.0,66,100,14.92,overcast clouds
417,Hargeysa,SO,9.56,44.065,75.9,28,27,2.19,scattered clouds
418,Atexcatzingo,MX,19.4667,-98.1333,77.32,11,67,0.58,broken clouds
419,Port Shepstone,ZA,-30.7414,30.455,66.56,80,83,4.32,broken clouds
420,Laguna,US,38.421,-121.4238,80.69,34,0,8.05,clear sky
421,Kaseda,JP,31.4167,130.3167,67.64,90,100,18.63,light rain
422,Alenquer,BR,-1.9417,-54.7383,81.34,85,100,2.46,overcast clouds
423,Muromtsevo,RU,56.3724,75.2418,57.34,47,22,7.05,few clouds
424,Gloucester,GB,51.8657,-2.2431,56.37,75,83,9.62,broken clouds
425,Pitkyaranta,RU,61.5734,31.4792,44.49,84,100,8.9,overcast clouds
426,Pampa,US,35.5362,-100.9599,83.57,30,0,9.22,clear sky
427,Karmala,IN,18.4167,75.2,85.8,45,69,14.0,broken clouds
428,Fare,PF,-16.7,-151.0167,81.0,73,7,17.65,clear sky
429,Panzhihua,CN,26.5851,101.7128,72.23,75,98,2.17,overcast clouds
430,Noumea,NC,-22.2763,166.4572,75.0,99,100,11.99,overcast clouds
431,Trairi,BR,-3.2778,-39.2689,78.04,88,100,11.86,moderate rain
432,Kultuk,RU,51.7208,103.6956,42.4,57,11,6.73,few clouds
433,Namatanai,PG,-3.6667,152.4333,78.24,80,84,5.82,broken clouds
434,Dennis,US,41.7354,-70.1939,77.31,83,100,8.05,haze
435,Pontianak,ID,-0.0333,109.3333,73.38,100,100,3.44,light rain
436,Glace Bay,CA,46.1969,-59.957,60.78,54,75,9.22,broken clouds
437,Rabo De Peixe,PT,37.8,-25.5833,66.27,92,40,11.5,scattered clouds
438,Rakke,EE,58.9817,26.2544,43.12,84,100,7.18,overcast clouds
439,Juba,SS,4.8517,31.5825,79.99,57,91,3.33,overcast clouds
440,Santa Isabel,BR,-23.3156,-46.2214,69.51,83,8,7.14,clear sky
441,Solano,US,38.2333,-121.9511,82.65,35,0,4.61,clear sky
442,Ombessa,CM,4.603,11.2565,72.73,95,56,3.76,light rain
443,Kamenka,RU,51.3223,42.7678,48.2,85,7,7.45,clear sky
444,Barraute,CA,48.4335,-77.6328,82.67,36,51,10.6,broken clouds
445,Cayenne,GF,4.9333,-52.3333,82.44,1,75,13.8,broken clouds
446,Mogadishu,SO,2.0371,45.3438,81.09,84,85,15.12,overcast clouds
447,Tucumcari,US,35.1717,-103.725,81.95,11,0,5.75,clear sky
448,La Rioja,ES,42.25,-2.5,62.38,77,20,4.52,few clouds
449,Kargasok,RU,59.0556,80.8572,55.76,42,21,8.1,few clouds
450,Rincon,US,32.296,-81.2354,78.76,47,75,16.11,light rain
451,Port Hardy,CA,50.6996,-127.4199,50.18,66,75,5.75,light intensity shower rain
452,Donji Vakuf,BA,44.1436,17.4,60.76,89,11,1.52,few clouds
453,Dori,BF,14.0354,-0.0345,99.64,15,0,6.06,clear sky
454,Masuguru,TZ,-11.3667,38.4167,69.12,66,5,2.77,clear sky
455,Ambovombe,MG,-25.1667,46.0833,66.4,84,0,9.44,clear sky
456,Bairiki,KI,1.3292,172.9752,82.4,78,75,0.0,broken clouds
457,Montelimar,FR,44.5584,4.7509,71.26,83,31,6.24,scattered clouds
458,Yangjiang,CN,21.85,111.9667,72.32,93,63,6.91,broken clouds
459,Sarangani,PH,5.4033,125.4636,81.68,76,99,2.19,overcast clouds
460,Lubao,PH,14.9167,120.55,83.91,79,78,1.39,light rain
461,Ambilobe,MG,-13.2,49.05,71.22,88,0,4.05,clear sky
462,Alekseyevka,RU,50.6309,38.6903,50.13,80,36,7.11,scattered clouds
463,Garissa,KE,-0.4536,39.6401,78.44,69,16,21.63,few clouds
464,Ligayan,PH,4.6533,119.4706,82.29,74,59,2.39,broken clouds
465,Okha,RU,53.5739,142.9478,33.48,98,100,10.92,overcast clouds
466,Smithers,CA,54.7804,-127.1743,43.12,75,100,2.3,overcast clouds
467,Malangali,TZ,-8.5667,34.85,61.99,82,61,9.48,broken clouds
468,Necochea,AR,-38.5473,-58.7368,55.26,81,54,10.49,broken clouds
469,Markova,UA,48.6758,24.4138,54.05,91,11,4.72,few clouds
470,Chimbote,PE,-9.0853,-78.5783,68.07,75,45,8.28,scattered clouds
471,Klichka,RU,50.4457,117.996,37.67,72,90,4.41,overcast clouds
472,Kampot,KH,10.6167,104.1833,82.45,85,100,4.97,overcast clouds
473,Capitao Poco,BR,-1.7464,-47.0594,78.6,94,57,6.11,light rain
474,Kabare,CD,-2.4683,28.8242,61.05,95,87,0.94,overcast clouds
475,Bisira,PA,8.5196,-81.7115,66.88,87,100,2.1,overcast clouds
476,Maniitsoq,GL,65.4167,-52.9,27.88,69,63,14.0,broken clouds
477,Road Town,VG,18.4167,-64.6167,84.29,70,40,12.66,scattered clouds
478,Borba,BR,-4.3878,-59.5939,84.34,75,99,3.4,heavy intensity rain
479,Faanui,PF,-16.4833,-151.75,81.64,69,8,18.5,clear sky
480,Hualmay,PE,-11.0964,-77.6139,68.43,76,18,10.49,few clouds
481,Lasa,IT,46.6166,10.7002,65.28,95,99,5.39,overcast clouds
482,Lowestoft,GB,52.4752,1.7516,62.85,66,81,12.68,broken clouds
483,San Javier,ES,37.8063,-0.8374,70.21,86,0,5.75,clear sky
484,Riviere-Au-Renard,CA,48.9957,-64.3971,50.29,98,100,12.95,overcast clouds
485,Tiarei,PF,-17.5333,-149.3333,84.22,74,17,18.43,light rain
486,Savinka,RU,50.0785,47.0994,55.35,69,98,9.19,overcast clouds
487,Sola,VU,-13.8833,167.55,80.4,75,98,23.6,moderate rain
488,Srednekolymsk,RU,67.45,153.6833,35.55,81,79,1.77,broken clouds
489,Dharchula,IN,29.85,80.5333,68.22,60,23,5.08,few clouds
490,Miri,MY,4.4148,114.0089,77.14,100,20,2.3,few clouds
491,Carballo,ES,43.213,-8.691,71.02,97,96,0.85,overcast clouds
492,Port Macquarie,AU,-31.4333,152.9167,67.89,94,75,0.0,broken clouds
493,Uaua,BR,-9.8414,-39.4817,86.92,36,92,15.79,overcast clouds
494,Avera,US,33.194,-82.5271,78.39,64,96,11.25,overcast clouds
495,Wangqing,CN,43.3218,129.7634,41.63,57,100,0.58,overcast clouds
496,Rio Grande City,US,26.3798,-98.8203,94.1,19,0,16.62,clear sky
497,Peleduy,RU,59.6289,112.7406,43.75,96,100,3.67,overcast clouds
498,Nueve De Julio,AR,-35.4444,-60.8831,67.15,55,50,5.19,scattered clouds
499,Weligama,LK,5.9667,80.4167,79.2,88,100,13.11,moderate rain
500,Bonnyville,CA,54.2668,-110.735,61.92,50,100,14.16,overcast clouds
501,Nuuk,GL,64.1835,-51.7216,30.81,69,75,1.14,light shower snow
502,Skjervoy,NO,70.0311,20.9714,39.2,80,81,4.25,broken clouds
503,San Jose,US,37.3394,-121.895,80.91,43,20,14.97,smoke
504,Oranjestad,AW,12.524,-70.027,85.95,70,20,29.93,few clouds
505,Vallenar,CL,-28.5708,-70.7581,75.06,27,0,7.76,clear sky
506,Takoradi,GH,4.8845,-1.7554,81.72,84,80,10.07,broken clouds
507,Pangoa,PE,-12.1167,-73.0,83.5,51,12,4.25,few clouds
508,Cabo San Lucas,MX,22.8909,-109.9124,87.62,52,0,8.05,clear sky
509,Kosikha,RU,53.3617,84.5822,57.96,42,0,4.18,clear sky
510,Brae,GB,60.3964,-1.353,45.81,75,7,18.05,clear sky
511,Caririacu,BR,-7.0422,-39.2836,82.49,62,40,4.61,scattered clouds
512,Zomin,UZ,39.9606,68.3958,60.89,71,63,5.41,broken clouds
513,Baykit,RU,61.67,96.37,43.77,82,29,0.27,scattered clouds
514,Samba,IN,32.5667,75.1167,87.13,17,0,4.41,clear sky
515,Honiara,SB,-9.4333,159.95,77.79,85,36,2.62,scattered clouds
516,Roma,US,43.2128,-75.4557,84.34,46,75,10.36,broken clouds
517,Twentynine Palms,US,34.1356,-116.0542,86.97,9,0,1.01,clear sky
518,Mana,GF,5.6592,-53.7767,81.16,77,28,10.67,scattered clouds
519,Walvis Bay,NA,-22.9575,14.5053,56.08,69,0,10.13,clear sky
520,Coquimbo,CL,-29.9533,-71.3436,60.53,72,20,10.36,few clouds
521,Pilar,BR,-9.5972,-35.9567,76.93,84,43,6.04,scattered clouds
522,Grand-Santi,GF,4.25,-54.3833,84.24,70,88,3.2,overcast clouds
523,High Level,CA,58.5169,-117.136,66.31,32,75,9.22,broken clouds
524,Monroe,US,43.1501,-77.6831,84.42,56,40,9.22,scattered clouds
525,Suba,PH,10.8438,121.0102,82.74,74,100,0.36,overcast clouds
526,Roald,NO,62.5833,6.1333,45.91,87,75,11.5,broken clouds
527,Bozuyuk,TR,39.9078,30.0367,59.34,53,100,4.27,overcast clouds
528,Dingle,PH,10.9995,122.6711,77.67,87,87,1.79,overcast clouds
529,Riyadh,SA,24.6877,46.7219,82.54,15,0,10.2,clear sky
530,Porto Velho,BR,-8.7619,-63.9039,87.85,62,40,4.61,scattered clouds
531,Hauterive,FR,46.0901,3.4459,65.16,90,45,3.22,scattered clouds
532,Ciudad Bolivar,VE,8.1222,-63.5497,91.11,44,100,12.77,overcast clouds
533,Marsaxlokk,MT,35.8419,14.5431,67.08,72,0,5.75,clear sky
534,Vila Franca Do Campo,PT,37.7167,-25.4333,67.19,88,100,8.19,light rain
535,Kokstad,ZA,-30.5472,29.4241,50.9,76,3,2.57,clear sky
536,Praya,CV,14.9215,-23.5087,79.34,41,0,25.32,clear sky
537,Craigieburn,AU,-37.6,144.95,62.92,84,100,17.27,light rain
538,Mbandaka,CD,0.0487,18.2603,74.8,83,10,2.93,clear sky
539,Ziro,IN,27.6333,93.8333,56.17,100,99,1.01,overcast clouds
540,Makakilo City,US,21.3469,-158.0858,80.92,56,75,14.97,broken clouds
541,Anadyr,RU,64.75,177.4833,43.3,61,0,11.18,clear sky
542,Kashan,IR,33.9831,51.4364,67.59,26,75,11.5,broken clouds
543,Kahului,US,20.8947,-156.47,84.22,45,40,13.0,scattered clouds
544,Hailar,CN,49.2,119.7,36.1,59,61,7.11,broken clouds
545,Redlands,US,34.0556,-117.1825,92.44,15,0,1.01,clear sky
546,Capoterra,IT,39.1763,8.9718,66.54,71,0,3.44,clear sky
547,Ostrovnoy,RU,68.0531,39.5131,40.1,92,100,5.88,overcast clouds
548,Ca Mau,VN,9.1769,105.15,80.44,87,100,3.47,overcast clouds
549,Gamba,GA,-2.65,10.0,77.65,93,100,5.46,overcast clouds
550,Kismayo,SO,-0.3582,42.5454,80.73,79,51,14.74,broken clouds
551,Quelimane,MZ,-17.8786,36.8883,68.65,85,0,2.42,clear sky
552,Usinsk,RU,65.9939,57.5281,48.15,76,79,9.15,broken clouds
553,Zyryanka,RU,65.75,150.85,37.47,75,87,6.89,overcast clouds
554,Sambava,MG,-14.2667,50.1667,73.65,81,3,12.5,clear sky
555,Severnoye,RU,56.3491,78.3619,57.0,40,87,6.29,overcast clouds
556,Husavik,IS,66.0449,-17.3389,32.02,88,100,5.93,overcast clouds
557,Kutum,SD,14.2,24.6667,84.7,11,6,5.88,clear sky
558,Ust-Nera,RU,64.5667,143.2,30.29,96,100,3.51,overcast clouds
559,Ginir,ET,7.1333,40.7,59.16,77,50,5.66,scattered clouds
560,Baihar,IN,22.1,80.55,84.72,42,2,5.55,clear sky
561,Teya,RU,60.3778,92.6267,39.09,94,11,2.8,few clouds
562,Bundaberg,AU,-24.85,152.35,68.29,99,75,0.0,broken clouds
563,Yakeshi,CN,49.2833,120.7333,34.38,71,33,2.98,scattered clouds
564,Dasoguz,TM,41.8363,59.9666,58.95,63,0,9.22,clear sky
565,Lucapa,AO,-8.4192,20.7447,72.99,58,74,0.96,broken clouds
566,Malacacheta,BR,-17.8422,-42.0767,73.13,67,76,4.92,broken clouds
567,Zheleznodorozhnyy,RU,55.7503,38.0042,50.61,68,13,11.3,few clouds
568,Alghero,IT,40.5589,8.3181,66.99,72,0,3.44,clear sky
569,Mount Gambier,AU,-37.8333,140.7667,58.91,88,100,19.57,light rain
570,Vorontsovka,RU,50.6132,40.3549,49.86,80,2,7.11,clear sky
571,Wamba,NG,8.9333,8.6,85.21,54,62,2.33,broken clouds
572,Nago,JP,26.5881,127.9761,75.63,94,100,10.11,light rain
573,Tazovskiy,RU,67.4667,78.7,35.17,95,100,6.31,overcast clouds
574,Tamluk,IN,22.3,87.9167,83.61,78,93,18.43,heavy intensity rain
575,Wellsford,NZ,-36.2833,174.5167,57.56,80,100,2.91,overcast clouds
576,Moranbah,AU,-22.0016,148.0466,66.94,84,37,3.53,scattered clouds
577,Flinders,AU,-34.5833,150.8552,60.39,93,6,5.01,clear sky
578,Karpathos,GR,35.507,27.2132,64.36,88,0,6.91,clear sky
579,Udachnyy,RU,66.4167,112.4,26.46,58,99,3.04,overcast clouds
580,Vilhena,BR,-12.7406,-60.1458,82.62,61,40,6.91,scattered clouds
581,Ndungu,TZ,-4.3667,38.05,68.94,96,94,2.01,overcast clouds
582,Jacksonville,US,30.3322,-81.6556,80.1,70,75,11.5,thunderstorm
583,Yeppoon,AU,-23.1333,150.7333,67.78,92,5,6.78,clear sky
584,Alcacer Do Sal,PT,38.3733,-8.5144,67.39,60,100,4.63,overcast clouds
585,Kishapu,TZ,-3.6167,33.8667,72.1,65,84,4.23,broken clouds
586,Mangrol,IN,21.1167,70.1167,83.43,78,15,15.3,few clouds
587,Nobres,BR,-14.7203,-56.3275,91.81,39,32,3.0,scattered clouds
588,Tangier,MA,35.7806,-5.8137,70.95,68,100,12.66,overcast clouds
589,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.29,72,99,11.36,overcast clouds
590,Balkanabat,TM,39.5108,54.3671,65.59,57,13,3.71,few clouds
591,Qaqortoq,GL,60.7167,-46.0333,32.13,74,69,6.71,broken clouds
592,Rundu,NA,-17.9333,19.7667,64.76,32,0,1.32,clear sky
593,Kandrian,PG,-6.2167,149.55,77.13,85,44,3.11,scattered clouds
594,Ambon,ID,-3.6954,128.1814,81.45,79,72,1.34,broken clouds
595,Chunskiy,RU,56.0815,99.6342,46.9,51,23,2.59,few clouds
596,Xingyi,CN,24.1877,102.817,58.66,98,71,3.65,broken clouds
597,Araripina,BR,-7.5761,-40.4983,83.21,46,100,4.5,overcast clouds
598,Sanming,CN,26.2486,117.6186,69.13,99,100,3.09,overcast clouds
599,Vilyuysk,RU,63.7553,121.6247,25.18,86,36,10.56,scattered clouds
600,North Creek,US,47.8195,-122.1762,57.27,56,75,4.0,broken clouds
601,Pringsewu,ID,-5.3582,104.9744,74.84,95,95,2.08,overcast clouds
602,Sur,OM,22.5667,59.5289,90.34,34,3,13.76,clear sky
603,Albanel,CA,48.8832,-72.4487,78.78,38,95,9.22,overcast clouds
604,Baghdad,IQ,33.3406,44.4009,78.71,13,0,10.36,dust
605,The Valley,AI,18.217,-63.0578,82.54,74,40,19.57,scattered clouds
606,Mudon,MM,16.2578,97.7164,78.82,90,100,4.59,overcast clouds
607,Sumter,US,28.7086,-82.0831,88.09,60,97,6.71,overcast clouds
608,Krivosheino,RU,57.3431,83.9261,54.01,43,3,5.93,clear sky
609,Big Rapids,US,43.6981,-85.4837,86.7,26,0,10.36,clear sky
610,Quatre Cocos,MU,-20.2078,57.7625,73.51,74,46,12.8,scattered clouds
611,Contratacion,CO,6.2901,-73.4735,71.6,73,93,4.07,overcast clouds
612,San Antonio,US,29.4241,-98.4936,94.75,35,40,8.05,scattered clouds
613,Eureka,US,40.8021,-124.1637,62.19,70,100,5.01,overcast clouds
614,Milos,GR,36.75,24.4333,63.61,83,4,6.31,clear sky
615,La Rochelle,FR,46.1667,-1.15,62.67,82,0,3.44,clear sky
616,Amapa,BR,1.0,-52.0,78.06,97,77,3.06,broken clouds
617,Acarau,BR,-2.8856,-40.12,78.46,86,100,12.28,overcast clouds
618,Qui Nhon,VN,13.7667,109.2333,80.44,83,96,3.67,overcast clouds
619,Vestmannaeyjar,IS,63.4427,-20.2734,42.71,56,100,5.08,overcast clouds
620,Edeia,BR,-17.3383,-49.9314,81.66,43,100,4.23,overcast clouds
621,Roebourne,AU,-20.7833,117.1333,74.66,73,0,8.84,clear sky
622,Aklavik,CA,68.2191,-135.0107,32.0,80,100,17.27,light snow
623,Gilbues,BR,-9.8317,-45.3439,90.46,36,80,1.95,broken clouds
624,Zalantun,CN,48.0,122.7167,35.87,65,14,6.31,few clouds
625,Pochutla,MX,15.7432,-96.4661,93.81,44,47,9.71,scattered clouds
626,Novoagansk,RU,61.9449,76.6625,51.67,78,100,7.52,overcast clouds
627,Muros,ES,42.7762,-9.0603,66.09,70,100,3.33,overcast clouds
628,Murakami,JP,38.2333,139.4833,63.52,100,100,4.29,moderate rain
629,Danielskuil,ZA,-28.1887,23.5395,54.95,28,98,5.84,overcast clouds
630,Izvoru Berheciului,RO,46.5833,27.2167,62.35,97,86,4.25,overcast clouds
631,Benalla,AU,-36.55,145.9833,62.35,96,100,5.14,overcast clouds
632,Stolin,BY,51.8912,26.846,54.3,65,99,3.85,overcast clouds
633,Alakurtti,RU,66.9672,30.3491,43.23,78,19,3.02,few clouds
634,Xiuyan,CN,40.2928,123.2744,43.41,45,0,8.95,clear sky
635,Tigil,RU,57.8,158.6667,42.66,87,100,4.21,light rain
636,Ostashkov,RU,57.1467,33.1075,46.8,76,12,9.69,few clouds
637,Waingapu,ID,-9.6567,120.2641,76.71,86,45,4.21,scattered clouds
638,Angoche,MZ,-16.2325,39.9086,72.1,85,23,6.51,light rain
639,Ust-Kuyga,RU,70.0167,135.6,3.63,95,40,1.74,scattered clouds
640,Gunjur,GM,13.2019,-16.7339,75.27,83,0,5.75,clear sky
641,Miraflores,MX,19.2167,-98.8083,79.56,16,100,4.81,overcast clouds
642,Ust-Tarka,RU,55.5672,75.705,58.28,42,51,8.37,broken clouds
643,Sorland,NO,67.667,12.6934,44.46,85,100,20.07,overcast clouds
644,College,US,64.8569,-147.8028,45.21,79,75,9.22,broken clouds
645,Goderich,CA,43.7501,-81.7165,77.32,57,8,8.05,clear sky
646,Madaoua,NE,14.073,5.96,95.22,12,24,8.08,few clouds
647,Hvide Sande,DK,56.0045,8.1294,53.1,84,13,25.7,few clouds
648,Uinskoye,RU,56.8817,56.5813,43.18,89,91,3.96,overcast clouds
649,Port Lincoln,AU,-34.7333,135.8667,63.86,71,83,20.07,broken clouds
650,Itaqui,BR,-29.1253,-56.5531,67.69,73,90,5.3,overcast clouds
651,Biak,ID,-0.9131,122.8766,75.94,86,100,1.19,overcast clouds
652,Praia,CV,14.9215,-23.5087,79.34,41,0,25.32,clear sky
653,Rong Kwang,TH,18.339,100.3174,75.45,94,6,0.87,clear sky
654,Yakima,US,46.4665,-120.6678,60.19,33,0,8.05,clear sky
655,Wuxue,CN,29.8506,115.5525,60.55,86,67,5.26,broken clouds
656,San Policarpo,PH,12.1791,125.5072,80.42,83,100,9.69,overcast clouds
657,Svarstad,NO,59.399,9.9698,53.94,42,86,1.99,overcast clouds
658,Cabra,ES,37.4725,-4.4421,72.97,43,100,5.06,overcast clouds
659,Agapovka,RU,53.2973,59.1348,51.01,88,100,12.97,light rain
660,Kenai,US,60.5544,-151.2583,43.03,80,100,3.44,overcast clouds
661,Sibu,MY,2.3,111.8167,73.71,100,40,9.22,light rain
662,Maryborough,AU,-25.5333,152.7,70.11,96,100,8.7,light rain
663,Puri,IN,19.8,85.85,82.92,85,21,22.62,few clouds
664,Surskoye,RU,54.4821,46.7214,44.8,91,81,8.46,broken clouds
665,Spencer,US,43.1414,-95.1444,77.11,36,0,14.97,clear sky
666,Jingdezhen,CN,29.2947,117.2079,58.73,95,3,4.83,clear sky
667,Henderson,US,36.0397,-114.9819,89.62,13,0,5.75,clear sky
668,Turbana,CO,10.2717,-75.4422,85.01,68,99,8.84,overcast clouds
669,Plettenberg Bay,ZA,-34.0527,23.3716,60.37,75,100,8.79,overcast clouds
670,Adre,TD,13.4667,22.2,89.13,15,11,4.83,few clouds
671,Kichera,RU,55.9375,110.0997,43.02,67,100,1.68,overcast clouds
672,Ornskoldsvik,SE,63.2909,18.7153,43.75,81,75,8.05,broken clouds
673,Durban,ZA,-29.8579,31.0292,68.02,90,98,1.01,overcast clouds
674,Bay City,US,43.5945,-83.8889,89.71,30,0,9.22,clear sky
675,Jining,CN,35.405,116.5814,55.6,32,100,2.95,overcast clouds
676,Buriti Alegre,BR,-18.14,-49.0403,79.43,50,65,2.64,broken clouds
677,Nhulunbuy,AU,-12.2333,136.7667,74.01,94,40,0.0,scattered clouds
678,Vardo,NO,70.3705,31.1107,33.78,80,0,13.8,clear sky
679,Clarence Town,AU,-32.5833,151.7833,66.97,98,34,2.8,scattered clouds
680,Guilin,CN,25.2819,110.2864,68.11,90,99,5.77,overcast clouds
681,Cairns,AU,-16.9167,145.7667,71.55,88,0,1.14,clear sky
682,Perth,AU,-31.9333,115.8333,61.79,90,100,8.05,overcast clouds
683,Lendava,SI,46.5649,16.4509,63.97,74,99,3.71,overcast clouds
684,Gravdal,NO,68.1214,13.5031,44.49,87,75,17.27,broken clouds
685,San Francisco,US,37.7749,-122.4194,82.51,65,20,17.27,few clouds
686,Bataipora,BR,-22.2953,-53.2711,78.87,54,0,3.78,clear sky
687,Fortuna,US,40.5982,-124.1573,61.92,84,75,8.05,broken clouds
688,Pierre,US,44.3683,-100.351,74.32,25,20,26.46,few clouds
689,Adrar,MR,20.5022,-10.0711,93.13,9,32,8.63,scattered clouds
690,Clifton,US,40.8584,-74.1638,77.95,77,100,8.05,overcast clouds
691,Kirov,RU,58.5966,49.6601,42.76,96,80,5.5,broken clouds
692,Aldan,RU,58.6031,125.3894,34.34,100,100,5.28,light snow
693,Kaka,TM,37.3482,59.6143,62.69,53,38,9.64,scattered clouds
694,Mount Isa,AU,-20.7333,139.5,51.57,100,0,0.0,clear sky
